row_id,num_sold
27138,252.94592
27139,467.93335
27140,116.57646
27141,443.13763
27142,842.4626
27143,206.05682
27144,235.80971
27145,448.8826
27146,112.23743
27147,417.8568
27148,770.2653
27149,193.41882
27150,391.95392
27151,731.4776
27152,186.81721
27153,673.9464
27154,1277.7158
27155,322.16895
27156,257.22287
27157,479.59677
27158,120.8534
27159,447.41455
27160,854.126
27161,210.33377
27162,235.98393
27163,449.7078
27164,112.41165
27165,418.03104
27166,771.0905
27167,193.59305
27168,392.12814
27169,732.3028
27170,186.99144
27171,675.55945
27172,1279.9799
27173,323.78198
27174,257.22287
27175,480.24774
27176,120.8534
27177,447.41455
27178,854.7769
27179,210.33377
27180,229.16235
27181,436.33978
27182,105.59007
27183,411.2095
27184,754.35535
27185,186.77147
27186,385.59802
27187,719.22614
27188,180.46129
27189,669.0293
27190,1263.5359
27191,317.25186
27192,250.93454
27193,467.41296
27194,114.56505
27195,441.12625
27196,838.57495
27197,204.04543
27198,230.16008
27199,447.73163
27200,106.58781
27201,412.2072
27202,772.16174
27203,187.7692
27204,385.6907
27205,732.60406
27206,180.55397
27207,669.12195
27208,1283.3285
27209,317.34454
27210,251.0272
27211,480.7909
27212,114.657745
27213,441.21893
27214,858.36743
27215,204.1381
27216,226.67584
27217,444.63474
27218,103.10359
27219,408.42212
27220,768.76404
27221,183.98407
27222,382.2065
27223,729.50726
27224,177.06973
27225,665.33685
27226,1279.9307
27227,313.55945
27228,247.54298
27229,477.694
27230,111.17353
27231,437.90277
27232,855.4386
27233,200.8219
27234,224.3056
27235,428.56155
27236,101.12179
27237,402.9836
27238,749.8107
27239,178.93402
27240,381.84744
27241,715.70844
27242,176.71065
27243,665.33685
27244,1266.1318
27245,313.55945
27246,246.07268
27247,463.8365
27248,110.39902
27249,436.79153
27250,841.58124
27251,200.40646
27252,222.80853
27253,427.06445
27254,99.62471
27255,400.6354
27256,747.4625
27257,177.43695
27258,380.35034
27259,711.9818
27260,175.21358
27261,662.98865
27262,1261.5542
27263,312.06235
27264,245.34947
27265,461.78302
27266,110.333565
27267,435.2172
27268,838.67664
27269,200.34103
27270,242.54613
27271,459.96133
27272,119.36229
27273,421.21478
27274,781.2012
27275,198.01634
27276,400.41718
27277,749.00824
27278,195.2804
27279,682.3684
27280,1297.8937
27281,331.44223
27282,267.17627
27283,500.2772
27284,132.16039
27285,453.46277
27286,872.63965
27287,218.5866
27288,241.95128
27289,459.13998
27290,118.76743
27291,421.21478
27292,781.2012
27293,199.00165
27294,399.8699
27295,747.83484
27296,194.73314
27297,682.3684
27298,1297.8937
27299,332.42752
27300,267.17627
27301,500.2772
27302,132.16039
27303,453.46277
27304,872.63965
27305,219.5719
27306,229.16718
27307,446.3559
27308,104.702644
27309,409.32455
27310,769.311
27311,185.83069
27312,386.13364
27313,734.09863
27314,180.6674
27315,666.7389
27316,1282.2642
27317,316.46848
27318,257.70728
27319,490.8082
27320,121.410675
27321,443.99377
27322,863.1707
27323,208.82219
27324,226.81775
27325,446.0467
27326,103.2132
27327,406.9751
27328,766.96155
27329,185.03221
27330,382.4846
27331,731.75214
27332,177.01839
27333,663.08984
27334,1277.8776
27335,312.81943
27336,255.1377
27337,490.27884
27338,119.79199
27339,441.42416
27340,860.60114
27341,206.2526
27342,226.81775
27343,445.92337
27344,107.63414
27345,407.88055
27346,767.7437
27347,192.35527
27348,382.4846
27349,731.75214
27350,178.80516
27351,663.08984
27352,1277.8776
27353,318.78882
27354,254.63232
27355,489.7735
27356,124.11357
27357,442.26553
27358,861.4425
27359,212.66444
27360,230.92851
27361,466.0945
27362,104.6855
27363,388.79523
27364,783.50385
27365,184.34283
27366,391.394
27367,775.09186
27368,179.9508
27369,665.3277
27370,1342.44
27371,321.0351
27372,244.77402
27373,507.66684
27374,109.87984
27375,425.08093
27376,852.05475
27377,202.21237
27378,228.68466
27379,462.6735
27380,104.81453
27381,394.21024
27382,786.0284
27383,185.89047
27384,389.15015
27385,767.91345
27386,180.07985
27387,669.40015
27388,1342.3414
27389,321.2403
27390,242.53012
27391,508.32013
27392,110.008865
27393,430.49594
27394,861.1302
27395,203.76001
27396,240.38734
27397,485.286
27398,116.72422
27399,404.79196
27400,810.08386
27401,199.13231
27402,400.85284
27403,784.43713
27404,191.98952
27405,681.7357
27406,1362.1776
27407,335.59586
27408,257.11395
27409,529.8905
27410,124.79972
27411,443.17203
27412,880.75574
27413,218.45598
27414,244.67581
27415,488.4584
27416,121.01267
27417,408.85168
27418,812.00024
27419,203.192
27420,404.48975
27421,786.9579
27422,195.62642
27423,681.7357
27424,1362.1776
27425,335.59586
27426,265.38586
27427,541.66266
27428,133.0717
27429,450.3279
27430,893.53973
27431,225.6119
27432,229.64334
27433,477.62363
27434,105.98024
27435,396.12262
27436,800.389
27437,190.46523
27438,389.62488
27439,775.17285
27440,180.76152
27441,669.17426
27442,1349.616
27443,321.71045
27444,252.82451
27445,532.181
27446,120.51019
27447,437.76642
27448,880.9783
27449,213.05269
27450,231.73082
27451,479.2728
27452,107.82724
27453,397.16373
27454,802.78986
27455,191.5063
27456,389.79556
27457,775.17285
27458,180.69179
27459,669.17426
27460,1349.616
27461,321.71045
27462,252.99522
27463,532.181
27464,120.44045
27465,437.76642
27466,880.9783
27467,213.05269
27468,231.75858
27469,478.78918
27470,108.117676
27471,396.9874
27472,802.6135
27473,191.59264
27474,389.79556
27475,775.17285
27476,180.95445
27477,669.17426
27478,1349.616
27479,321.9731
27480,252.99522
27481,532.181
27482,120.703125
27483,437.76642
27484,880.9783
27485,213.31535
27486,224.23029
27487,476.36633
27488,106.2421
27489,398.46234
27490,794.5755
27491,187.70085
27492,370.5548
27493,765.9141
27494,177.18536
27495,650.8307
27496,1330.5961
27497,311.34976
27498,244.10567
27499,520.88684
27500,117.4663
27501,437.0283
27502,879.8196
27503,207.21043
27504,226.5242
27505,461.68298
27506,109.50334
27507,401.24078
27508,790.98663
27509,191.83243
27510,371.407
27511,757.51184
27512,180.87584
27513,645.2566
27514,1333.2881
27515,314.16583
27516,244.87172
27517,501.71252
27518,118.43995
27519,438.37552
27520,881.976
27521,210.49496
27522,230.45299
27523,467.1031
27524,113.43212
27525,401.24078
27526,792.47797
27527,191.83243
27528,375.3358
27529,761.4406
27530,184.80463
27531,645.2566
27532,1333.2881
27533,314.16583
27534,250.30519
27535,510.3263
27536,123.87342
27537,439.6515
27538,886.4322
27539,211.77094
27540,232.5328
27541,473.5582
27542,115.51194
27543,402.07947
27544,802.22784
27545,194.07317
27546,377.4156
27547,767.8958
27548,186.88445
27549,646.0954
27550,1343.0378
27551,316.40656
27552,250.30519
27553,514.70154
27554,123.87342
27555,438.22876
27556,893.9206
27557,212.97249
27558,219.7471
27559,465.04974
27560,108.092316
27561,389.7803
27562,797.80865
27563,189.1289
27564,364.477
27565,757.7259
27566,179.31178
27567,635.80054
27568,1338.5441
27569,313.3376
27570,240.72177
27571,501.7665
27572,120.67875
27573,427.6454
27574,877.3962
27575,208.88525
27576,219.57965
27577,465.63272
27578,108.19518
27579,388.98328
27580,798.0869
27581,188.60222
27582,364.30954
27583,759.7198
27584,179.41464
27585,635.6331
27586,1338.194
27587,313.44046
27588,241.3281
27589,504.53415
27590,121.55538
27591,426.45172
27592,869.70355
27593,207.5195
27594,219.49638
27595,465.54944
27596,108.111916
27597,388.9
27598,798.00366
27599,188.51895
27600,364.22626
27601,759.63654
27602,179.33138
27603,638.9908
27604,1341.5515
27605,316.79807
27606,241.24483
27607,504.45087
27608,121.472115
27609,426.36844
27610,869.6203
27611,207.43623
27612,218.1359
27613,464.88034
27614,107.84278
27615,387.53952
27616,797.3346
27617,188.24982
27618,363.94305
27619,760.0448
27620,180.13953
27621,638.4328
27622,1341.6848
27623,317.33145
27624,235.99757
27625,500.56412
27626,117.31621
27627,424.7048
27628,869.31714
27629,206.8639
27630,216.79741
27631,461.98145
27632,106.788605
27633,387.47772
27634,797.27277
27635,188.18799
27636,363.94305
27637,760.0448
27638,180.13953
27639,638.4328
27640,1341.6848
27641,317.33145
27642,235.32256
27643,499.8891
27644,116.641174
27645,424.0298
27646,868.6421
27647,206.18889
27648,222.14177
27649,471.7594
27650,112.132935
27651,392.67136
27652,806.34314
27653,193.3817
27654,371.6309
27655,772.56616
27656,187.1528
27657,643.67346
27658,1350.8024
27659,322.57205
27660,239.5995
27661,505.93762
27662,120.91811
27663,428.3067
27664,874.6906
27665,210.46584
27666,222.316
27667,472.5846
27668,112.30716
27669,392.84558
27670,807.16833
27671,193.55592
27672,371.8051
27673,773.39136
27674,187.32703
27675,645.2865
27676,1353.0664
27677,324.1851
27678,239.5995
27679,506.5886
27680,120.91811
27681,428.3067
27682,875.34155
27683,210.46584
27684,215.49442
27685,459.21658
27686,105.48558
27687,386.02405
27688,793.80023
27689,186.73434
27690,365.275
27691,760.3147
27692,180.79688
27693,638.75635
27694,1339.9896
27695,317.65497
27696,233.31116
27697,493.7538
27698,114.62976
27699,422.0184
27700,862.50665
27701,204.17749
27702,216.49214
27703,466.76077
27704,106.483315
27705,387.02176
27706,801.3444
27707,187.73207
27708,365.36768
27709,766.95386
27710,180.88956
27711,638.849
27712,1346.6288
27713,317.74765
27714,233.40384
27715,500.39297
27716,114.72246
27717,422.11108
27718,869.1458
27719,204.27017
27720,213.0079
27721,463.66388
27722,102.9991
27723,383.23666
27724,797.9467
27725,183.94695
27726,361.88348
27727,763.85706
27728,177.40532
27729,635.0639
27730,1343.231
27731,313.96255
27732,229.9196
27733,497.29608
27734,111.23824
27735,418.79492
27736,866.217
27737,200.95396
27738,210.63766
27739,455.13043
27740,101.017296
27741,377.79816
27742,786.5331
27743,178.8969
27744,361.5244
27745,757.5979
27746,177.04623
27747,635.0639
27748,1336.9718
27749,313.96255
27750,228.44931
27751,490.9783
27752,110.46373
27753,417.6837
27754,859.8993
27755,200.53853
27756,209.1406
27757,453.63333
27758,99.52022
27759,375.44995
27760,784.1849
27761,177.39983
27762,360.0273
27763,753.8713
27764,175.54916
27765,632.7157
27766,1332.3942
27767,312.46545
27768,227.72609
27769,488.92484
27770,110.39828
27771,416.10934
27772,856.9947
27773,200.4731
27774,228.87819
27775,482.24442
27776,119.58336
27777,396.02933
27778,813.63776
27779,198.30478
27780,380.09415
27781,784.10455
27782,195.94154
27783,652.09546
27784,1361.9407
27785,332.1709
27786,249.5529
27787,522.4769
27788,132.55061
27789,434.35492
27790,886.01556
27791,219.04422
27792,230.01596
27793,485.27023
27794,120.12645
27795,396.624
27796,816.347
27797,199.29008
27798,381.27948
27799,786.7783
27800,196.53224
27801,652.6901
27802,1364.6498
27803,333.1562
27804,250.14757
27805,525.18616
27806,132.55061
27807,434.9496
27808,888.7248
27809,220.02953
27810,217.23186
27811,472.48615
27812,106.06166
27813,384.73376
27814,804.4568
27815,186.11913
27816,367.5432
27817,773.0421
27818,182.4665
27819,637.0606
27820,1349.0203
27821,317.19714
27822,240.67859
27823,515.71716
27824,121.80095
27825,425.4806
27826,879.25586
27827,209.27982
27828,214.88243
27829,470.1367
27830,103.63344
27831,382.3843
27832,802.10736
27833,184.38187
27834,363.89417
27835,768.6554
27836,177.87871
27837,633.41156
27838,1344.6337
27839,312.60928
27840,238.109
27841,513.1476
27842,119.243484
27843,422.91098
27844,876.6863
27845,205.77144
27846,215.39891
27847,470.01337
27848,108.054375
27849,383.80627
27850,804.3516
27851,191.70493
27852,363.89417
27853,768.6554
27854,179.66548
27855,633.41156
27856,1344.6337
27857,318.57867
27858,237.60364
27859,512.64215
27860,123.56506
27861,423.75235
27862,877.52765
27863,212.18329
27864,209.17123
27865,465.53058
27866,102.54972
27867,376.7925
27868,799.7213
27869,185.86163
27870,358.1864
27871,764.17255
27872,178.03592
27873,626.91766
27874,1338.1812
27875,313.2553
27876,232.7607
27877,507.47748
27878,119.445175
27879,418.04456
27880,870.3144
27881,207.64592
27882,216.19142
27883,469.92725
27884,109.021
27885,386.15582
27886,808.5526
27887,194.67603
27888,362.9266
27889,766.8214
27890,183.97511
27891,634.0011
27892,1345.2644
27893,321.53763
27894,239.24881
27895,511.8742
27896,125.384346
27897,426.8758
27898,879.1457
27899,215.92824
27900,273.55582
27901,573.3732
27902,151.78427
27903,457.95724
27904,915.0592
27905,242.47758
27906,416.98654
27907,902.0171
27908,228.11559
27909,701.9303
27910,1476.9486
27911,367.93887
27912,268.45648
27913,642.27997
27914,156.52965
27915,465.19345
27916,1000.7244
27917,246.9584
27918,274.7697
27919,597.0721
27920,143.73805
27921,465.12796
27922,1032.0941
27923,227.13853
27924,445.4577
27925,924.2562
27926,237.99458
27927,754.2754
27928,1581.2885
27929,383.3691
27930,288.92456
27931,630.44556
27932,150.56058
27933,503.72986
27934,1065.1289
27935,247.66243
27936,269.6703
27937,591.97266
27938,138.63863
27939,448.23923
27940,1015.20526
27941,221.47435
27942,440.35828
27943,919.1568
27944,232.89516
27945,736.0441
27946,1563.0574
27947,376.3625
27948,283.82513
27949,625.3461
27950,145.46115
27951,486.84113
27952,1048.2402
27953,241.99826
27954,281.3217
27955,613.8315
27956,150.28998
27957,458.76962
27958,1035.1943
27959,232.64499
27960,452.00964
27961,934.92676
27962,244.54652
27963,748.32837
27964,1578.8273
27965,388.64682
27966,298.35764
27967,646.16284
27968,159.9937
27969,499.46588
27970,1063.7996
27971,254.62302
27972,281.45273
27973,595.61316
27974,150.42099
27975,462.82935
27976,1018.9744
27977,236.70468
27978,451.4891
27979,934.1935
27980,244.02597
27981,748.32837
27982,1578.8273
27983,388.64682
27984,305.7262
27985,657.935
27986,167.36227
27987,506.62177
27988,1076.5834
27989,261.77887
27990,293.0375
27991,608.3157
27992,163.04242
27993,473.33817
27994,1030.6011
27995,247.04451
27996,459.79263
27997,942.497
27998,252.93475
27999,755.55597
28000,1586.0548
28001,395.70538
28002,312.95377
28003,665.1626
28004,175.19511
28005,513.8493
28006,1083.8109
28007,268.8374
28008,296.18805
28009,623.37775
28010,165.95251
28011,474.37927
28012,1046.4146
28013,248.08559
28014,461.02646
28015,955.90985
28016,253.92812
28017,755.55597
28018,1599.4677
28019,395.70538
28020,314.1876
28021,678.57544
28022,176.18848
28023,513.8493
28024,1097.2238
28025,268.8374
28026,314.35233
28027,635.2547
28028,172.0189
28029,492.33945
28030,1058.5988
28031,254.81564
28032,479.16296
28033,968.2704
28034,259.96674
28035,773.69244
28036,1611.8281
28037,402.6118
